#wavelength(microns) transmission(normalized to max=1)
      301.205      0.00000
      300.300     0.212607
      299.401     0.241560
      298.507     0.272730
      297.619     0.299087
      296.736     0.323785
      295.858     0.345307
      294.985     0.359887
      294.118     0.377874
      293.255     0.387178
      292.398     0.396521
      291.545     0.410152
      290.698     0.418310
      289.855     0.427222
      289.017     0.433779
      288.184     0.444711
      287.356     0.442509
      286.533     0.441520
      285.714     0.451588
      284.900     0.458604
      284.091     0.483110
      283.286     0.480031
      282.486     0.489378
      281.690     0.496100
      280.899     0.496275
      280.112     0.491295
      279.330     0.499356
      278.552     0.508445
      277.778     0.509549
      277.008     0.516986
      276.243     0.521827
      275.482     0.531822
      274.725     0.534757
      273.973     0.539159
      273.224     0.550427
      272.480     0.554698
      271.739     0.561259
      271.003     0.566521
      270.270     0.568671
      269.542     0.569414
      268.817     0.568706
      268.097     0.571541
      267.380     0.574968
      266.667     0.580155
      265.957     0.575141
      265.252     0.579052
      264.550     0.576210
      263.852     0.582938
      263.158     0.586060
      262.467     0.579962
      261.780     0.582040
      261.097     0.583769
      260.417     0.581098
      259.740     0.578520
      259.067     0.572081
      258.398     0.572942
      257.732     0.563208
      257.069     0.569362
      256.410     0.558539
      255.754     0.557916
      255.102     0.554534
      254.453     0.546765
      253.807     0.546758
      253.165     0.548085
      252.525     0.538862
      251.889     0.541719
      251.256     0.537098
      250.627     0.535368
      250.000     0.536132
      249.377     0.531124
      248.756     0.535191
      248.139     0.533400
      247.525     0.531055
      246.914     0.528018
      246.305     0.522317
      245.700     0.521157
      245.098     0.518670
      244.499     0.517980
      243.902     0.519908
      243.309     0.511627
      242.718     0.512293
      242.131     0.513167
      241.546     0.511503
      240.964     0.509946
      240.385     0.511422
      239.808     0.512212
      239.234     0.509825
      238.663     0.509007
      238.095     0.509651
      237.530     0.511273
      236.967     0.508541
      236.407     0.516166
      235.849     0.518898
      235.294     0.523430
      234.742     0.528133
      234.192     0.530838
      233.645     0.530664
      233.100     0.528508
      232.558     0.532439
      232.019     0.534961
      231.481     0.536552
      230.947     0.535052
      230.415     0.533993
      229.885     0.536552
      229.358     0.536863
      228.833     0.537647
      228.311     0.536023
      227.790     0.536011
      227.273     0.533438
      226.757     0.530758
      226.244     0.527281
      225.734     0.524675
      225.225     0.519544
      224.719     0.516723
      224.215     0.516936
      223.714     0.508824
      223.214     0.506144
      222.717     0.506108
      222.222     0.500817
      221.729     0.495006
      221.239     0.494516
      220.751     0.487405
      220.264     0.481294
      219.780     0.476347
      219.298     0.474615
      218.818     0.468763
      218.341     0.460207
      217.865     0.454751
      217.391     0.448095
      216.920     0.440645
      216.450     0.432086
      215.983     0.421761
      215.517     0.412364
      215.054     0.404225
      214.592     0.389378
      214.133     0.379238
      213.675     0.362497
      213.220     0.347551
      212.766     0.334268
      212.314     0.319517
      211.864     0.300712
      211.416     0.283159
      210.970     0.265564
      210.526     0.248922
      210.084     0.231255
      209.644     0.212782
      209.205     0.195344
      208.768     0.178479
      208.333     0.162191
      207.900     0.148819
      207.469     0.133790
      207.039     0.120023
      206.612     0.108370
      206.186    0.0979100
      205.761    0.0870580
      205.339    0.0775050
      204.918    0.0695480
      204.499    0.0614310
      204.082    0.0556800
      203.666    0.0502220
      203.252    0.0433230
      202.840    0.0369650
      202.429    0.0341480
      202.020    0.0311870
      201.613    0.0276070
      201.207    0.0239790
      200.803    0.0217820
      200.401    0.0186400
      200.000    0.0178790
      199.601    0.0163700
      199.203    0.0144140
      198.807    0.0148240
      198.413    0.0118560
      198.020    0.0111540
      197.628    0.0103350
      197.239   0.00915900
      196.850   0.00828700
      196.464   0.00769800
      196.078   0.00675800
      195.695   0.00578000
      195.312   0.00560100
      194.932   0.00627500
      194.553   0.00614700
      194.175   0.00477100
      193.798   0.00440400
      193.424   0.00401800
      193.050   0.00411900
      192.678   0.00367100
      192.308   0.00373100
      191.939   0.00258600
      191.571   0.00276100
      191.205   0.00259600
      190.840   0.00246100
      190.476   0.00169400
      190.114   0.00215600
      189.753   0.00345100
      189.394   0.00263600
      189.036   0.00247100
      188.679   0.00264300
      188.324   0.00226300
      187.970   0.00149200
      187.617   0.00170900
      187.266   0.00164200
      186.916   0.00192600
      186.567   0.00110000
      186.220   0.00114800
      185.874   0.00130900
      185.529  0.000873000
      185.185   0.00123700
      184.843   0.00134000
      184.502   0.00111000
      184.162   0.00147000
      183.824   0.00164300
      183.486  0.000743000
      183.150  0.000598000
      182.815   0.00118400
      182.482  0.000710000
      182.149  0.000110000
