#wavelength(microns) transmission(normalized to max=1)
      423.729      0.00000
      421.941     0.269249
      420.168     0.310877
      418.410     0.354412
      416.667     0.399367
      414.938     0.437459
      413.223     0.473356
      411.523     0.503598
      409.836     0.528976
      408.163     0.549293
      406.504     0.574691
      404.858     0.587108
      403.226     0.612136
      401.606     0.626867
      400.000     0.633125
      398.406     0.632224
      396.825     0.627603
      395.257     0.625584
      393.701     0.637988
      392.157     0.656066
      390.625     0.652050
      389.105     0.656422
      387.597     0.653223
      386.100     0.643740
      384.615     0.629885
      383.142     0.640010
      381.679     0.649026
      380.228     0.653707
      378.788     0.655103
      377.358     0.661203
      375.940     0.640636
      374.532     0.633243
      373.134     0.631130
      371.747     0.631101
      370.370     0.630638
      369.004     0.631219
      367.647     0.623655
      366.300     0.613436
      364.964     0.601241
      363.636     0.587905
      362.319     0.587372
      361.011     0.585837
      359.712     0.581488
      358.423     0.574876
      357.143     0.568829
      355.872     0.562168
      354.610     0.553391
      353.357     0.559099
      352.113     0.563134
      350.877     0.566554
      349.650     0.570442
      348.432     0.570057
      347.222     0.571107
      346.021     0.571372
      344.828     0.570781
      343.643     0.571604
      342.466     0.571129
      341.297     0.566895
      340.136     0.564606
      338.983     0.560461
      337.838     0.559714
      336.700     0.559313
      335.570     0.547925
      334.448     0.546001
      333.333     0.535463
      332.226     0.536414
      331.126     0.525301
      330.033     0.519315
      328.947     0.521828
      327.869     0.519850
      326.797     0.499507
      325.733     0.487449
      324.675     0.473716
      323.625     0.463496
      322.581     0.453875
      321.543     0.466025
      320.513     0.462055
      319.489     0.452851
      318.471     0.439422
      317.460     0.429061
      316.456     0.416627
      315.457     0.405379
      314.465     0.401091
      313.480     0.400140
      312.500     0.397796
      311.526     0.387126
      310.559     0.375775
      309.598     0.360228
      308.642     0.347059
      307.692     0.336229
      306.748     0.321093
      305.810     0.301020
      304.878     0.272589
      303.951     0.241246
      303.030     0.205781
      302.115     0.174341
      301.205     0.144932
      300.300     0.120847
      299.401     0.100202
      298.507    0.0826750
      297.619    0.0619390
      296.736    0.0486360
      295.858    0.0407440
      294.985    0.0311220
      294.118    0.0244460
      293.255    0.0215110
      292.398    0.0168620
      291.545    0.0121960
      290.698    0.0115700
      289.855   0.00817200
      289.017   0.00587500
      288.184   0.00496400
      287.356   0.00426300
      286.533   0.00426000
      285.714   0.00418900
      284.900   0.00256900
      284.091   0.00235400
      283.286   0.00262800
      282.486   0.00136200
      281.690   0.00125400
      280.899  0.000239000
      280.112  8.70000e-05
