# Title: BLAST: The Mass Function, Lifetimes, and Properties of Intermediate 
#        Mass Cores from a 50 Square Degree Submillimeter Galactic Survey 
#        in Vela (l ~ 265 degrees) 
# Authors: Netterfield C.B., Ade P.A.R., Bock J.J., Chapin E.L., Devlin M.J., 
#          Griffin M., Gundersen J.O., Halpern M., Hargrave P.C., Hughes D.H., 
#          Klein J., Marsden G., Martin P.G., Mauskopf P., Olmi L., Pascale E., 
#          Patanchon G., Rex M., Roy A., Scott D., Semisch C., Thomas N., 
#          Truch M.D.P., Tucker C., Tucker G.S., Viero M.P., Wiebe D.V. 
# Table: BLAST Vela Sources Measured Properties
# ================================================================================
# Byte-by-byte Description of file: apj314789t1_mrt.txt
# --------------------------------------------------------------------------------
#    Bytes Format Units    Label    Explanations
# --------------------------------------------------------------------------------
#    1- 20 A20    ---      Name     Source name  
#   22- 29 F8.4   deg      GLON     Galactic longitude
#   31- 37 F7.4   deg      GLAT     Galactic latitude
#   39- 44 F6.1   Jy       F250     Flux density at 250 microns
#   46- 50 F5.1   Jy     e_F250     Uncertainty in F250  
#   52- 57 F6.1   Jy       F350     Flux density at 350 microns
#   59- 63 F5.1   Jy     e_F350     Uncertainty in F350  
#   65- 69 F5.1   Jy       F500     Flux density at 500 microns
#   71- 75 F5.1   Jy     e_F500     Uncertainty in F500  
#   77- 80 F4.1   arcsec   FWHM250  Full-Width at Half-Maximum at 250 microns
# --------------------------------------------------------------------------------
BLAST J084742-434347 263.7637 -0.1582   18.4   2.0   10.1   1.4   4.3   0.8 49.5 
BLAST J084744-435120 263.8652 -0.2327    8.4   1.3    3.8   1.1   1.6   0.8 62.1 
BLAST J084744-435045 263.8591 -0.2249   10.0   1.8    6.1   1.4   2.3   1.0 58.4 
BLAST J084745-432637 263.5466  0.0284   17.2   2.2    9.0   1.5   3.0   1.0 60.7 
BLAST J084746-432548 263.5387  0.0403    8.3   1.0    4.6   0.7   1.9   0.4 44.3 
BLAST J084749-434810 263.8349 -0.1861   14.2   1.9    7.6   1.4   2.6   0.9 65.2 
BLAST J084751-432522 263.5417  0.0554    9.9   1.1    4.5   0.7   2.0   0.5 47.8 
BLAST J084754-432748 263.5802  0.0387   23.3   4.0   12.6   3.1   4.5   2.1 74.9 
BLAST J084759-433942 263.7428 -0.0757   45.8   5.8   28.4   4.5  13.0   2.7 80.4 
BLAST J084801-435108 263.8947 -0.1907   12.3   2.0    7.1   1.5   2.9   1.0 57.7 
BLAST J084803-433051 263.6369  0.0281    8.3   1.3    4.7   1.0   1.6   0.8 56.9 
BLAST J084805-435415 263.9430 -0.2138   10.7   1.9    6.0   1.4   2.0   1.1 57.4 
BLAST J084813-423730 262.9644  0.6103    5.5   0.9    5.4   0.8   3.9   0.6 48.4 
BLAST J084813-423405 262.9202  0.6462    5.2   0.9    3.2   0.7   1.5   0.5 42.9 
BLAST J084815-434714 263.8713 -0.1166   14.8   1.7    8.4   1.2   3.8   0.7 46.0 
BLAST J084819-433247 263.6913  0.0441   19.9   3.1   13.1   2.4   5.3   1.6 66.9 
BLAST J084820-433443 263.7178  0.0254    9.9   1.5    5.9   1.2   3.1   0.8 60.7 
BLAST J084822-432504 263.5970  0.1319    7.6   1.4    4.2   1.1   2.2   0.7 54.9 
BLAST J084822-433152 263.6856  0.0609   20.9   2.9   16.4   2.5   8.0   1.5 67.4 
BLAST J084823-433536 263.7349  0.0230   12.3   1.8    6.0   1.3   1.5   1.1 62.9 
BLAST J084823-433858 263.7799 -0.0106    5.1   0.8    2.8   0.6   0.9   0.5 47.3 
BLAST J084825-431714 263.5023  0.2222    7.6   0.9    5.1   0.7   2.6   0.4 45.8 
BLAST J084829-433122 263.6922  0.0825   13.2   2.1    7.5   1.7   3.1   1.1 50.7 
BLAST J084829-423553 262.9754  0.6665  102.3  10.6   48.9   6.3  18.0   2.9 50.9 
BLAST J084832-425333 263.2092  0.4873    9.0   1.2    2.8   0.9   0.8   0.9 48.1 
BLAST J084833-433056 263.6952  0.0976   32.4   4.5   21.5   3.7  10.7   2.5 70.6 
BLAST J084834-435455 264.0059 -0.1538    6.5   1.2    4.7   0.9   2.3   0.7 53.1 
BLAST J084834-432431 263.6126  0.1657   23.8   3.3   12.2   2.4   4.9   1.6 74.2 
BLAST J084834-424516 263.1062  0.5799    6.2   1.4    4.4   1.2   2.1   0.9 51.6 
BLAST J084835-424801 263.1430  0.5521   10.8   1.3    8.1   1.1   3.9   0.6 56.1 
BLAST J084837-431651 263.5195  0.2535   14.4   2.1    9.2   1.7   4.9   1.1 67.8 
BLAST J084840-433153 263.7204  0.1033   80.8  19.7   53.0  14.9  22.2   9.7 92.1 
BLAST J084842-431735 263.5392  0.2584   12.8   1.4    7.8   1.1   3.2   0.6 57.3 
BLAST J084843-431618 263.5245  0.2742   21.3   2.7   13.2   2.1   5.8   1.3 57.1 
BLAST J084844-433733 263.8007  0.0525   20.8   2.9   12.1   2.2   5.6   1.4 60.9 
BLAST J084844-424456 263.1208  0.6066   28.0   3.4   20.8   2.9  10.8   1.8 70.7 
BLAST J084847-425423 263.2482  0.5133  630.6  64.7  280.4  35.8 101.6  15.9 43.2 
BLAST J084848-433225 263.7415  0.1155  169.3  17.3   73.8   9.6  26.7   4.4 44.6 
BLAST J084852-433057 263.7300  0.1399   33.3   4.2   18.8   3.0   8.8   1.9 53.7 
BLAST J084854-470313 266.4799 -2.0865    9.0   1.2    5.8   1.0   3.3   0.7 52.0 
BLAST J084857-433818 263.8358  0.0759   40.6   4.8   23.8   3.5   9.9   2.0 59.9 
BLAST J084858-412452 262.1125  1.4818   17.7   2.0    9.4   1.3   3.4   0.7 57.6 
BLAST J084859-431339 263.5209  0.3398   14.6   2.0    8.6   1.6   3.8   1.0 63.5 
BLAST J084902-433802 263.8422  0.0907   24.6   2.8   11.5   1.8   4.4   1.0 50.1 
BLAST J084905-470026 266.4638 -2.0327   12.1   1.4    6.1   1.0   2.4   0.6 52.3 
BLAST J084905-451545 265.1105 -0.9310   28.8   3.0   14.0   1.8   5.7   0.9 41.4 
BLAST J084906-432300 263.6548  0.2575   11.4   1.9    5.3   1.5   1.7   1.1 63.4 
BLAST J084907-413150 262.2196  1.4294   13.2   2.2    9.0   1.7   4.5   1.2 65.2 
BLAST J084908-413321 262.2420  1.4168   28.6   3.1   17.0   2.2   7.5   1.2 39.4 
BLAST J084910-441636 264.3543 -0.2984    9.0   1.2    4.9   0.9   2.1   0.6 51.3 
BLAST J084910-465950 266.4649 -2.0157   15.8   1.8    7.9   1.2   3.4   0.8 60.9 
BLAST J084910-413439 262.2630  1.4085   52.6   5.7   29.3   3.9  12.1   2.0 51.3 
BLAST J084912-431353 263.5480  0.3668   10.2   1.5    5.8   1.2   2.5   0.8 52.1 
BLAST J084912-433618 263.8379  0.1312   80.0   9.2   44.7   6.7  21.1   4.0 53.0 
BLAST J084917-413435 262.2745  1.4243   29.1   4.3   19.3   3.1   9.0   1.9 60.8 
BLAST J084918-413103 262.2308  1.4640   25.7   3.9   14.7   3.1   6.4   2.0 54.4 
BLAST J084920-440152 264.1834 -0.1192    8.2   1.1    6.4   1.0   3.3   0.6 49.4 
BLAST J084921-413010 262.2254  1.4806   58.3   7.6   29.2   5.5  10.5   3.6 69.4 
BLAST J084922-413221 262.2570  1.4617   65.5   7.0   41.5   5.4  19.5   3.0 39.4 
BLAST J084923-431313 263.5607  0.4002   25.3   2.7   14.2   1.9   5.9   1.0 50.3 
BLAST J084925-431710 263.6165  0.3645  149.1  16.7   64.1  10.1  25.5   5.8 45.6 
BLAST J084926-431220 263.5560  0.4175   23.2   2.6   12.8   1.8   5.1   0.9 47.0 
BLAST J084926-412931 262.2283  1.5014   23.6   3.1   14.7   2.4   7.1   1.5 58.0 
BLAST J084928-440427 264.2312 -0.1286   12.2   1.4    8.4   1.2   3.8   0.7 54.2 
BLAST J084929-431128 263.5500  0.4330   19.4   2.6   11.0   2.0   4.2   1.2 55.1 
BLAST J084932-441046 264.3206 -0.1857  231.3  25.6   89.3  14.7  36.1   8.5 64.6 
BLAST J084935-441147 264.3394 -0.1897  191.6  20.1   96.2  12.6  37.1   7.4 47.3 
BLAST J084936-431147 263.5680  0.4469    6.6   1.0    2.8   0.8   0.8   0.7 52.1 
BLAST J084943-413125 262.2858  1.5217   33.8   4.7   15.1   3.3   5.3   2.2 70.4 
BLAST J084948-413030 262.2829  1.5422   37.3   4.3   17.4   2.8   6.5   1.7 67.0 
BLAST J084951-432235 263.7363  0.3681   11.1   1.9    6.6   1.5   3.2   1.0 56.6 
BLAST J084952-433808 263.9381  0.2058   11.6   1.7    6.0   1.3   2.4   0.9 62.0 
BLAST J084956-455357 265.6974 -1.2188    8.1   0.9    4.5   0.7   2.0   0.5 55.3 
BLAST J084958-432253 263.7532  0.3808   13.1   1.5    8.3   1.2   3.5   0.7 41.7 
BLAST J085007-431621 263.6862  0.4712   24.1   2.7   11.8   1.8   5.0   1.0 56.5 
BLAST J085010-431705 263.7015  0.4706   25.3   2.8   15.6   2.1   7.0   1.1 51.0 
BLAST J085010-442625 264.5952 -0.2623    5.8   1.1    2.6   0.7   0.9   0.4 45.8 
BLAST J085016-442536 264.5947 -0.2411   26.2   3.4   10.4   2.2   3.9   1.4 54.3 
BLAST J085016-442516 264.5923 -0.2356    4.7   1.0    2.5   0.7   0.9   0.6 36.0 
BLAST J085020-443049 264.6708 -0.2855  407.4  42.6  169.1  23.1  57.9  11.1 47.9 
BLAST J085025-432244 263.8032  0.4456    9.2   1.1    4.3   0.7   1.8   0.5 58.6 
BLAST J085025-442704 264.6316 -0.2347    3.1   0.4    1.8   0.3   0.7   0.2 33.7 
BLAST J085033-433318 263.9551  0.3532    6.9   0.9    3.5   0.6   1.4   0.5 53.1 
BLAST J085037-450821 265.1864 -0.6435   61.1   6.4   24.3   3.3   8.3   1.7 53.0 
BLAST J085052-421143 262.9411  1.2611    7.5   0.9    3.4   0.6   1.5   0.5 56.4 
BLAST J085053-421620 263.0024  1.2144   23.4   3.5   13.7   2.7   6.0   1.7 75.6 
BLAST J085054-434234 264.1140  0.3034    7.9   0.9    3.8   0.6   1.7   0.4 49.5 
BLAST J085123-425007 263.4955  0.9274   48.6   5.0   23.9   3.0   9.5   1.4 48.0 
BLAST J085123-424607 263.4443  0.9700   21.5   3.0   13.7   2.4   5.5   1.5 71.6 
BLAST J085124-421726 263.0772  1.2763   25.0   3.0   15.5   2.3   6.7   1.4 54.8 
BLAST J085127-433135 264.0353  0.4955   16.7   2.0    7.2   1.3   2.6   0.9 65.3 
BLAST J085127-424914 263.4914  0.9455   13.7   2.0    8.6   1.4   4.8   1.0 59.5 
BLAST J085129-421655 263.0797  1.2929   32.6   3.5   20.8   2.6   9.4   1.4 49.1 
BLAST J085132-473428 267.1658 -2.0715   10.1   1.4    7.6   1.2   3.8   0.8 51.2 
BLAST J085133-421616 263.0796  1.3100   30.2   3.4   18.7   2.6   7.6   1.4 52.8 
BLAST J085135-430339 263.6928  0.8119   12.5   2.0    8.4   1.6   4.1   1.1 64.8 
BLAST J085144-434939 264.3001  0.3435    7.1   0.9    5.2   0.8   2.7   0.5 53.4 
BLAST J085146-421533 263.0964  1.3490    5.7   1.0    3.2   0.7   1.7   0.5 47.7 
BLAST J085147-424819 263.5191  1.0030   15.5   2.0    8.4   1.4   3.2   0.9 60.5 
BLAST J085149-430532 263.7438  0.8246   38.3   4.0   19.1   2.5   7.2   1.3 47.0 
BLAST J085152-430238 263.7119  0.8617   18.2   2.4   12.3   2.0   5.8   1.3 71.1 
BLAST J085152-430353 263.7288  0.8495   20.1   2.8   16.2   2.5   7.5   1.7 64.7 
BLAST J085153-424835 263.5339  1.0140   42.6   4.7   17.3   2.7   5.4   1.6 73.0 
BLAST J085159-424907 263.5525  1.0224   13.9   1.7    7.7   1.2   3.0   0.8 59.4 
BLAST J085211-421551 263.1498  1.4056    7.0   1.3    4.1   1.0   1.6   0.7 54.6 
BLAST J085212-421335 263.1219  1.4310   31.1   4.6   16.5   3.5   7.0   2.3 75.8 
BLAST J085228-414942 262.8475  1.7239    9.6   1.1    5.4   0.8   2.4   0.5 48.6 
BLAST J085231-421631 263.1965  1.4443   20.9   2.9   15.1   2.4   7.6   1.5 55.9 
BLAST J085232-430203 263.7824  0.9619   16.9   2.4   10.1   1.9   5.0   1.2 63.0 
BLAST J085232-430717 263.8504  0.9069   13.3   1.7    9.4   1.4   4.0   0.8 57.1 
BLAST J085233-420929 263.1122  1.5261   19.9   2.9    8.3   2.0   3.2   1.5 76.8 
BLAST J085234-430059 263.7726  0.9778   20.1   2.7   12.5   2.1   6.0   1.4 74.7 
BLAST J085238-430516 263.8355  0.9416   30.7   3.9   17.2   2.9   6.7   1.8 82.3 
BLAST J085239-430631 263.8547  0.9323   24.6   3.2   13.3   2.3   5.7   1.4 76.8 
BLAST J085241-433658 264.2472  0.6107   27.8   3.0   12.2   1.7   4.7   1.0 50.1 
BLAST J085241-431129 263.9212  0.8829   10.8   1.4    6.3   1.0   3.4   0.7 61.1 
BLAST J085242-425655 263.7364  1.0404   22.6   3.4   13.6   2.7   5.6   1.8 78.5 
BLAST J085243-425803 263.7540  1.0319   11.4   1.7    6.7   1.3   3.4   0.9 62.7 
BLAST J085248-431010 263.9179  0.9131    8.6   1.1    6.8   1.0   3.3   0.6 58.2 
BLAST J085252-441303 264.7310  0.2514   25.4   3.1    9.3   2.0   2.2   1.8 78.6 
BLAST J085254-430331 263.8454  0.9993   13.2   2.3    8.3   1.8   3.8   1.2 66.1 
BLAST J085255-441210 264.7252  0.2677   36.2   4.5   13.3   2.9   4.5   2.0 76.5 
BLAST J085259-441518 264.7725  0.2427   20.0   3.0    8.3   2.2   3.0   1.5 79.2 
BLAST J085305-424712 263.6569  1.1978    5.7   0.9    4.9   0.8   2.7   0.5 56.0 
BLAST J085305-441709 264.8083  0.2375    8.3   1.5    4.7   1.2   1.8   0.8 57.8 
BLAST J085305-433329 264.2496  0.7040    4.8   0.7    2.4   0.5   0.8   0.4 46.8 
BLAST J085309-421310 263.2297  1.5715  319.7  34.2  149.9  21.1  61.1  11.5 54.2 
BLAST J085310-430200 263.8564  1.0519    8.0   1.0    3.7   0.7   1.1   0.6 47.9 
BLAST J085313-415221 262.9705  1.8021    8.2   1.2    4.0   0.9   1.6   0.6 52.9 
BLAST J085313-430120 263.8535  1.0656   17.7   2.4    9.5   1.7   4.9   1.1 66.9 
BLAST J085316-415520 263.0152  1.7782    8.1   1.4    4.9   1.1   2.0   0.8 55.3 
BLAST J085318-430714 263.9382  1.0135   40.2   4.9   25.0   3.8  12.2   2.3 68.3 
BLAST J085319-430047 263.8583  1.0856   20.6   3.2   11.2   2.5   4.3   1.7 69.2 
BLAST J085319-420805 263.1850  1.6498    4.0   0.6    2.5   0.4   1.0   0.3 35.4 
BLAST J085320-421713 263.3029  1.5535    5.5   1.1    4.5   0.9   2.6   0.6 50.6 
BLAST J085320-430805 263.9541  1.0106   51.9   5.8   35.2   4.7  17.1   2.6 62.2 
BLAST J085321-482739 268.0428 -2.4036   15.3   1.6    8.1   1.1   3.7   0.6 45.1 
BLAST J085322-421807 263.3178  1.5480   10.8   1.5    7.8   1.3   3.9   0.8 56.7 
BLAST J085322-430704 263.9452  1.0266   25.2   3.1   16.8   2.5   8.9   1.5 64.9 
BLAST J085323-421529 263.2878  1.5804   12.6   2.3    9.0   1.8   4.6   1.3 39.3 
BLAST J085328-453636 265.8674 -0.5601    4.4   0.5    1.9   0.4   1.0   0.3 43.5 
BLAST J085329-421556 263.3037  1.5877   31.8   4.4   17.6   3.8   8.9   2.8 50.5 
BLAST J085329-421427 263.2848  1.6038    7.9   1.7    7.9   1.4   4.8   1.0 45.6 
BLAST J085332-414615 262.9313  1.9141   24.6   3.4   12.1   2.4   5.0   1.7 76.8 
BLAST J085334-421729 263.3343  1.5844   38.4   4.7   24.0   3.8  11.0   2.5 48.1 
BLAST J085334-414633 262.9389  1.9154    8.4   1.7    3.0   1.9   0.2  10.7 72.8 
BLAST J085337-435651 264.6109  0.5288    8.6   1.2    6.2   1.0   3.1   0.7 55.8 
BLAST J085339-421824 263.3562  1.5864   21.3   2.4   13.3   1.9   6.1   1.2 44.3 
BLAST J085342-430253 263.9297  1.1165   13.3   1.6    7.8   1.2   3.4   0.7 60.1 
BLAST J085345-442411 264.9746  0.2536   16.3   2.0    6.8   1.4   2.6   0.9 49.1 
BLAST J085348-442314 264.9674  0.2696   25.1   4.1    9.2   3.2   3.5   2.3 66.4 
BLAST J085351-442305 264.9713  0.2783    7.8   1.3    3.8   1.0   1.1   1.0 48.9 
BLAST J085354-482239 268.0370 -2.2806    9.0   1.3    5.2   1.0   2.0   0.7 56.3 
BLAST J085401-423247 263.5830  1.4837    8.9   1.3    6.4   1.1   3.6   0.7 60.1 
BLAST J085403-423415 263.6065  1.4739    7.9   1.1    6.8   1.0   3.7   0.6 60.2 
BLAST J085411-442059 264.9838  0.3476   10.2   1.6    6.0   1.2   3.0   0.8 58.3 
BLAST J085413-482553 268.1132 -2.2738   15.1   1.7    8.8   1.3   4.4   0.8 40.4 
BLAST J085424-481101 267.9428 -2.0913    5.8   0.9    3.3   0.7   1.4   0.4 49.7 
BLAST J085435-463835 266.7834 -1.0758   10.3   1.6    7.4   1.3   3.7   0.9 50.3 
BLAST J085436-465657 267.0189 -1.2717   14.8   2.1    9.7   1.7   4.2   1.1 62.4 
BLAST J085445-460533 266.3807 -0.6994   11.3   1.5    9.0   1.4   5.2   0.9 60.3 
BLAST J085450-454405 266.1165 -0.4576    4.1   0.5    3.8   0.5   2.6   0.4 49.1 
BLAST J085453-463127 266.7254 -0.9601    4.3   0.5    2.4   0.4   0.8   0.3 37.1 
BLAST J085453-460906 266.4417 -0.7187   44.3   4.7   28.9   3.7  14.4   2.1 59.2 
BLAST J085506-442928 265.1967  0.3807   25.2   2.6   15.0   1.9   6.7   1.0 43.5 
BLAST J085509-462405 266.6612 -0.8461   13.4   1.7    9.9   1.4   4.5   0.8 58.0 
BLAST J085510-481201 268.0368 -2.0059    4.8   0.7    2.6   0.6   1.0   0.4 42.0 
BLAST J085511-424148 263.8358  1.5507    7.2   1.0    5.3   0.9   2.8   0.6 55.5 
BLAST J085512-431253 264.2338  1.2189    5.3   0.7    2.5   0.5   1.1   0.4 43.3 
BLAST J085515-424302 263.8604  1.5477   17.2   1.9    7.4   1.2   2.8   0.7 52.2 
BLAST J085518-472457 267.4521 -1.4820   12.4   1.6    5.7   1.2   2.0   0.9 61.2 
BLAST J085521-432215 264.3717  1.1399    6.9   0.9    4.7   0.7   2.2   0.5 46.1 
BLAST J085526-443003 265.2433  0.4206   15.0   1.7   10.8   1.4   5.2   0.8 64.4 
BLAST J085528-455618 266.3427 -0.5054    9.2   1.3    7.5   1.1   3.9   0.7 64.7 
BLAST J085535-441910 265.1227  0.5587   14.9   1.8    9.5   1.4   5.2   0.9 51.7 
BLAST J085536-432838 264.4816  1.1050    9.0   1.1    4.9   0.8   2.3   0.6 58.0 
BLAST J085543-444352 265.4511  0.3095   27.1   3.5   18.7   2.8   9.6   1.8 54.6 
BLAST J085544-441841 265.1332  0.5835   12.6   1.4    7.8   1.1   3.7   0.6 43.8 
BLAST J085546-463352 266.8536 -0.8712   13.6   1.6   10.8   1.4   5.6   0.9 47.3 
BLAST J085556-434409 264.7174  0.9835   24.6   2.8   15.7   2.2   6.8   1.2 63.2 
BLAST J085601-463731 266.9287 -0.8767    8.2   1.0    3.6   0.7   1.4   0.5 52.9 
BLAST J085610-423342 263.8507  1.7767   21.2   2.3   14.7   1.9   7.2   1.1 52.0 
BLAST J085613-444311 265.5002  0.3851    3.5   0.4    1.6   0.3   0.7   0.2 30.7 
BLAST J085615-430641 264.2796  1.4323   15.7   4.3    4.4   5.4   1.4   4.6 44.5 
BLAST J085620-430726 264.2978  1.4345   29.9   5.2   13.5   3.6   5.8   2.2 47.1 
BLAST J085620-430901 264.3196  1.4195   60.4   9.1   19.4   7.0   6.1   5.0 77.1 
BLAST J085621-462819 266.8483 -0.7345   19.7   2.2    9.6   1.4   3.7   0.8 44.5 
BLAST J085621-474627 267.8410 -1.5775    8.1   0.9    3.9   0.6   1.6   0.4 41.8 
BLAST J085626-473151 267.6642 -1.4100   13.3   1.5    6.5   1.0   2.3   0.7 57.0 
BLAST J085626-430917 264.3349  1.4306   16.9   2.5    6.6   1.8   2.7   1.3 62.6 
BLAST J085627-430530 264.2886  1.4735  523.0  70.5  218.7  47.9  78.1  30.5 52.9 
BLAST J085628-473253 267.6813 -1.4166   10.3   1.2    4.7   0.8   1.8   0.6 53.4 
BLAST J085635-431243 264.3955  1.4134   59.1   7.1   25.4   4.6   8.6   2.9 74.9 
BLAST J085635-430947 264.3585  1.4453   16.0   1.9    6.1   1.1   2.0   0.8 52.9 
BLAST J085636-462512 266.8373 -0.6676   33.4   4.4   15.2   3.1   5.8   2.0 73.0 
BLAST J085638-431841 264.4763  1.3550   22.3   3.2   13.0   2.5   5.3   1.6 76.2 
BLAST J085638-431132 264.3859  1.4326   29.3   3.9   14.0   2.7   6.0   1.7 68.2 
BLAST J085638-473416 267.7171 -1.4101   17.0   1.8    8.0   1.1   3.1   0.6 41.7 
BLAST J085638-483628 268.5065 -2.0825    4.5   0.6    2.1   0.5   1.0   0.4 46.1 
BLAST J085639-430802 264.3442  1.4736   12.2   1.5    4.8   1.0   1.2   0.9 53.8 
BLAST J085644-430542 264.3238  1.5097   25.4   5.3   10.6   4.4   1.8   6.9 66.9 
BLAST J085650-430609 264.3414  1.5187   59.4   8.2   20.7   5.6   6.1   4.0 77.3 
BLAST J085654-435623 264.9866  0.9847   36.4   4.5   18.7   3.2   7.7   1.9 61.0 
BLAST J085655-431050 264.4098  1.4787   13.9   2.7    6.7   2.1   2.6   1.6 52.4 
BLAST J085705-440348 265.1018  0.9291    4.7   0.7    2.8   0.6   1.4   0.4 47.5 
BLAST J085706-430827 264.4025  1.5313    8.9   1.1    7.5   1.0   4.1   0.6 48.1 
BLAST J085711-432916 264.6769  1.3179    9.1   1.1    5.4   0.8   2.4   0.6 60.6 
BLAST J085712-472551 267.6717 -1.2471  103.0  10.8   65.8   8.3  29.3   4.4 57.7 
BLAST J085717-472515 267.6743 -1.2289   28.5   3.4   20.4   2.9   9.3   1.8 61.3 
BLAST J085722-474046 267.8788 -1.3879   25.1   3.2   12.7   2.2   5.4   1.4 48.4 
BLAST J085725-425553 264.2808  1.7110    5.9   1.0    3.0   1.0   0.6   1.7 32.8 
BLAST J085726-442432 265.4037  0.7505   10.6   1.1    6.7   0.9   3.3   0.5 41.7 
BLAST J085726-490817 268.9945 -2.3279    5.0   1.0    3.4   0.8   1.6   0.6 46.8 
BLAST J085727-464121 267.1374 -0.7308   15.4   1.8   11.4   1.6   5.4   0.9 63.0 
BLAST J085728-430413 264.3929  1.6285    7.4   1.2    5.8   1.0   2.9   0.7 47.1 
BLAST J085731-424840 264.2007  1.8024   10.4   1.6    7.5   1.3   3.1   0.9 59.7 
BLAST J085731-425355 264.2676  1.7461   77.8  13.2   61.3  11.3  32.3   7.7 88.2 
BLAST J085733-464220 267.1596 -0.7302    6.7   0.9    5.4   0.8   2.9   0.5 50.7 
BLAST J085733-425617 264.3014  1.7247   25.1   2.9   19.7   2.6  10.3   1.6 43.2 
BLAST J085733-433520 264.7957  1.3014   31.2   4.4   21.6   3.6  10.8   2.3 73.9 
BLAST J085733-424346 264.1436  1.8613   11.9   2.2    7.5   1.8   3.1   1.3 67.2 
BLAST J085734-473947 267.8881 -1.3518    8.5   1.1    4.4   0.8   1.8   0.5 44.5 
BLAST J085734-424927 264.2174  1.8017    5.1   0.7    3.8   0.7   1.8   0.4 46.8 
BLAST J085735-473521 267.8345 -1.3005    8.3   1.0    3.7   0.7   1.6   0.5 51.2 
BLAST J085736-425221 264.2586  1.7756    7.1   1.2    3.8   1.0   1.5   1.0 47.1 
BLAST J085737-425513 264.2955  1.7451   49.8   6.0   40.3   5.4  19.3   3.1 63.8 
BLAST J085739-425855 264.3461  1.7095    2.6   0.7    3.9   0.6   2.6   0.5 43.4 
BLAST J085739-433246 264.7757  1.3434   16.1   1.8   11.2   1.5   5.7   0.9 47.6 
BLAST J085740-425307 264.2755  1.7755   16.3   3.0   10.2   2.5   4.7   1.8 55.7 
BLAST J085741-471048 267.5357 -1.0207    3.6   0.7    1.7   0.6   0.6   0.4 39.7 
BLAST J085742-424534 264.1834  1.8615   29.8   4.5   17.6   3.5   7.7   2.4 75.0 
BLAST J085742-423810 264.0905  1.9427   20.9   2.2   12.3   1.6   5.9   0.9 36.8 
BLAST J085743-425018 264.2460  1.8135   17.3   2.0   11.7   1.6   5.8   1.0 45.4 
BLAST J085747-425303 264.2880  1.7919    4.5   0.8    3.8   0.7   1.8   0.5 46.6 
BLAST J085748-425054 264.2638  1.8187   38.4   5.8   18.9   5.2   8.1   3.6 73.8 
BLAST J085749-472657 267.7537 -1.1799    5.1   0.8    2.4   0.6   0.9   0.5 46.8 
BLAST J085750-424211 264.1570  1.9174    4.2   1.6    3.9   1.1   2.1   0.8 52.0 
BLAST J085752-423757 264.1071  1.9675   24.4   4.6   16.4   3.8   8.1   2.8 61.6 
BLAST J085753-424717 264.2270  1.8685   12.8   1.8   10.4   1.6   6.4   1.1 54.3 
BLAST J085753-425035 264.2698  1.8338   25.6   4.9   13.5   3.9   5.0   2.8 60.6 
BLAST J085754-473220 267.8307 -1.2280    4.0   1.0    2.9   0.8   2.1   0.6 39.0 
BLAST J085755-471507 267.6161 -1.0374    3.0   0.4    1.6   0.3   0.6   0.3 36.4 
BLAST J085755-423935 264.1349  1.9583   87.0  10.6   57.3   8.5  24.7   5.2 59.0 
BLAST J085758-425625 264.3527  1.7810   30.0   3.6   22.5   3.1  10.2   1.8 70.0 
BLAST J085800-424633 264.2322  1.8931    6.5   1.3    4.9   1.0   2.4   0.7 50.4 
BLAST J085801-472210 267.7150 -1.1024   82.6  16.4   28.2  12.4   9.4   8.6 53.9 
BLAST J085801-471840 267.6723 -1.0629    2.7   0.4    1.2   0.3   0.2   0.5 33.6 
BLAST J085802-424936 264.2753  1.8655   62.9   8.3   38.0   6.4  16.8   4.0 68.4 
BLAST J085803-473129 267.8365 -1.1997   18.0   3.3   10.4   2.6   4.5   1.8 66.8 
BLAST J085803-473306 267.8575 -1.2163   30.6   4.2   17.8   3.2   7.0   2.1 74.1 
BLAST J085803-472312 267.7329 -1.1081  435.8  45.2  167.9  22.6  50.0  10.7 49.4 
BLAST J085804-425708 264.3733  1.7867   13.3   1.8   10.4   1.6   5.7   1.1 58.6 
BLAST J085804-433256 264.8268  1.3987   14.2   1.7   10.1   1.4   5.0   0.9 62.7 
BLAST J085806-472843 267.8073 -1.1626    6.4   0.8    2.9   0.6   0.6   0.7 42.5 
BLAST J085806-471253 267.6081 -0.9895   12.1   2.1    5.1   1.5   1.9   1.1 55.7 
BLAST J085807-464923 267.3124 -0.7329   11.9   1.4    6.1   0.9   2.6   0.6 47.4 
BLAST J085808-424921 264.2836  1.8815   62.5   9.8   43.5   8.0  20.0   5.3 86.5 
BLAST J085808-454814 266.5428 -0.0644    6.0   0.7    2.2   0.4   0.8   0.4 39.7 
BLAST J085808-423825 264.1459  2.0007  125.5  17.2   60.0  12.1  18.5   7.5 55.9 
BLAST J085809-472753 267.8025 -1.1469   11.5   1.8    5.4   1.3   2.1   0.9 57.0 
BLAST J085810-433250 264.8369  1.4130   10.0   1.4    9.0   1.3   5.5   0.9 55.7 
BLAST J085810-474210 267.9854 -1.2995   26.3   3.2   14.1   2.2   6.0   1.3 57.0 
BLAST J085811-423730 264.1391  2.0165  389.8  40.2  175.9  22.8  63.9  10.7 47.5 
